"AI_Agent_API_Name__c","AI_Agent_Session__c","AI_Agent_Version_API_Name__c","Demo_Identifier__c","End_Days__c","End_Time__c","External_ID__c","Request_Summary_Text__c","Response_Summary_Text__c","Start_Days__c","Start_Time__c"
"Skywave_Airlines_Agent","145617bd-f7d5-424d-a37b-2cc54d99cdad","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-12.0","09:05:39","e6fa5eca-188e-44d7-ae31-dfa55bc67919","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-12.0","09:04:22"
"Skywave_Airlines_Agent","4db350ac-b724-4424-ae6c-a3ae4e58879d","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","10:40:31","eba6934d-8601-4f6a-ac39-9056920e6f45","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-10.0","10:40:00"
"Skywave_Airlines_Agent","4db350ac-b724-4424-ae6c-a3ae4e58879d","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","10:42:08","86acded4-6c9f-4870-a316-3d0950f226ce","I lost my luggage in Munich last week, can you help?","I have created case 00012345 for your lost luggage. We will contact you within 24 hours.","-10.0","10:41:13"
"Skywave_Airlines_Agent","4db350ac-b724-4424-ae6c-a3ae4e58879d","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","10:47:44","4b2ce914-4d23-4a38-a045-ca62f9f6837d","Show me my upcoming bookings","You have one upcoming booking — LH 1927 BER-MUC-SFO, confirmed.","-10.0","10:44:24"
"Skywave_Airlines_Agent","752c34b2-df40-4027-aef4-8a0b9013ea4d","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-8.0","11:52:22","0b77bb03-a175-4bff-af93-84dcde45e6f2","My in-flight wifi did not work, I want a refund","I have logged your complaint as case 00012346. A refund will be processed.","-8.0","11:48:00"
"Skywave_Airlines_Agent","752c34b2-df40-4027-aef4-8a0b9013ea4d","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-8.0","11:58:13","9a4331a6-d7fd-4fca-a940-8a4faf428238","Tell me a joke","I am a Skywave booking assistant. How can I help with your travel?","-8.0","11:53:29"
"Skywave_Airlines_Agent","7d70bbac-c9f9-4a3a-a36b-5f12f2cab33e","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-13.0","08:28:51","8d5e35c5-76b1-4cd6-ae02-23b1345ec19e","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-13.0","08:28:00"
"Skywave_Airlines_Agent","3c4e836a-1f12-48e8-a0a7-354059f6d31a","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-11.0","16:41:46","22d7457a-8e89-40b4-aae5-0b6857134f78","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-11.0","16:41:00"
"Skywave_Airlines_Agent","46a80598-a7da-46dd-ac8c-87fe5b910d51","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-12.0","14:27:10","5e97399a-87a0-4524-ad71-c1e64901409f","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-12.0","14:26:00"
"Skywave_Airlines_Agent","46a80598-a7da-46dd-ac8c-87fe5b910d51","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-12.0","14:30:35","e66bdedb-f2d8-42ff-a282-f099f8c41621","Please correct my last name on booking ABC123","I have updated the passenger name on booking ABC123. A confirmation has been sent.","-12.0","14:30:08"
"Skywave_Airlines_Agent","7896aff9-6e3f-47e5-aa62-254a49a02a30","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-2.0","13:26:28","7db08040-912a-4352-abff-bc260fab37fd","I want to select seat 1A for my flight","I was unable to retrieve the seat map automatically and could not assign the seat.","-2.0","13:26:00"
"Skywave_Airlines_Agent","7896aff9-6e3f-47e5-aa62-254a49a02a30","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-2.0","13:29:55","7c675fd7-adf6-4d28-a0a8-549a3d7ead4d","Please correct my last name on booking ABC123","I have updated the passenger name on booking ABC123. A confirmation has been sent.","-2.0","13:27:42"
"Skywave_Airlines_Agent","bd2bf299-355e-48ec-a68e-60e40e68bd86","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-6.0","15:25:08","4b19eae2-08ec-4a8c-a278-1d6f2d3ac079","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-6.0","15:24:00"
"Skywave_Airlines_Agent","480e9180-c191-4442-a167-154e5071518f","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","12:42:58","681832ee-30dc-42bd-a68a-3afdd9b88bff","I want to select seat 1A for my flight","I was unable to retrieve the seat map automatically and could not assign the seat.","-10.0","12:42:00"
"Skywave_Airlines_Agent","c043ae46-0689-42ce-a21f-8a31e2fbd980","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-4.0","18:24:05","5348936b-b47a-44c5-a469-9343e92f7cbf","My first name is misspelled on my ticket","I have corrected the spelling on your ticket. Please review the updated itinerary.","-4.0","18:22:00"
"Skywave_Airlines_Agent","a24f525b-d0f0-4d78-a695-56d09f356a84","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-14.0","08:27:28","a2f84a67-5f2b-413e-a9f4-f8f2debe36e4","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-14.0","08:27:00"
"Skywave_Airlines_Agent","7697d7cf-8bde-4810-aee5-3b07dc88636b","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-3.0","14:33:38","bf9eb4d7-4a95-44b5-aa7e-41ed5e679ca1","How many miles do I have?","You currently have 18,450 SkyWave miles. You are at Premier tier.","-3.0","14:29:00"
"Skywave_Airlines_Agent","7697d7cf-8bde-4810-aee5-3b07dc88636b","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-3.0","14:35:08","86733c38-8c9d-4941-a477-46a5ef578278","I want to select seat 1A for my flight","I was unable to retrieve the seat map automatically and could not assign the seat.","-3.0","14:34:47"
"Skywave_Airlines_Agent","cb2a38e1-500c-457d-a088-520f6ac0b6a6","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-2.0","15:10:39","cf2e96d9-e2e4-47a0-a7b3-007dd7f7515f","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-2.0","15:10:00"
"Skywave_Airlines_Agent","9c687b10-1990-4ddd-a8d1-80dd5b759693","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-8.0","17:14:32","5b48a3d7-30fa-4d41-a858-44d322e66b1c","I want to change my seat to a window seat","Sorry, I am unable to change your seat right now. Please try again later.","-8.0","17:14:00"
"Skywave_Airlines_Agent","9c687b10-1990-4ddd-a8d1-80dd5b759693","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-8.0","17:16:31","a9ef771a-3442-49bb-ac2b-bac98bd7af43","I want to change my seat to a window seat","Sorry, I am unable to change your seat right now. Please try again later.","-8.0","17:15:29"
"Skywave_Airlines_Agent","9c687b10-1990-4ddd-a8d1-80dd5b759693","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-8.0","17:18:14","7f6a33ab-0ef8-46eb-a9b1-419bbdb0aabb","I want to change my seat to a window seat","Sorry, I am unable to change your seat right now. Please try again later.","-8.0","17:17:28"
"Skywave_Airlines_Agent","2a7dd6fd-df5b-4202-a34b-3b437c23dd41","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-1.0","09:56:46","3f057212-c2a8-415d-ab1e-57771a0e49c7","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-1.0","09:56:00"
"Skywave_Airlines_Agent","2a7dd6fd-df5b-4202-a34b-3b437c23dd41","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-1.0","09:58:14","64e16c2a-66c2-41a3-a894-eba45e8463dd","Tell me a joke","I am a Skywave booking assistant. How can I help with your travel?","-1.0","09:57:11"
"Skywave_Airlines_Agent","c55eee1d-a6e1-4ab2-ab49-5a29adda8d38","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-14.0","09:55:07","80a312ce-f5e9-4099-afb9-107617f3a6e1","My in-flight wifi did not work, I want a refund","I have logged your complaint as case 00012346. A refund will be processed.","-14.0","09:54:00"
"Skywave_Airlines_Agent","a3a231b5-472e-439d-a567-e37d68fe5204","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-6.0","15:34:56","28a70950-5437-40c6-a89d-cf7a308f33a3","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-6.0","15:34:00"
"Skywave_Airlines_Agent","a3a231b5-472e-439d-a567-e37d68fe5204","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-6.0","15:36:20","28634584-428c-4b3f-aa77-eb22f5677d80","My first name is misspelled on my ticket","I have corrected the spelling on your ticket. Please review the updated itinerary.","-6.0","15:35:32"
"Skywave_Airlines_Agent","26c4d933-dfa3-475d-a904-70b6e882f394","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-12.0","15:43:42","f68115a3-549c-4c4e-aa90-22345b65f766","Show me my upcoming bookings","You have one upcoming booking — LH 1927 BER-MUC-SFO, confirmed.","-12.0","15:43:00"
"Skywave_Airlines_Agent","26c4d933-dfa3-475d-a904-70b6e882f394","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-12.0","15:45:18","7cd61c33-a031-4f4e-a79c-19572aa4e994","My in-flight wifi did not work, I want a refund","I have logged your complaint as case 00012346. A refund will be processed.","-12.0","15:44:45"
"Skywave_Airlines_Agent","5c1db1c6-ab06-4b4d-a937-96244a41fb01","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-8.0","19:06:14","50babab5-8e46-4295-af7d-5b99dc9b6ceb","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-8.0","19:05:00"
"Skywave_Airlines_Agent","5c1db1c6-ab06-4b4d-a937-96244a41fb01","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-8.0","19:08:32","26e26ba2-06ea-42d8-a276-fed028fa0398","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-8.0","19:07:26"
"Skywave_Airlines_Agent","5c1db1c6-ab06-4b4d-a937-96244a41fb01","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-8.0","19:10:53","eb62a13c-cd2f-4087-aba6-f3468a0b6ace","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-8.0","19:09:17"
"Skywave_Airlines_Agent","3b184498-3c60-4c3e-a3f2-70b4a42ac055","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-6.0","16:57:49","90a53dd4-1776-43f5-a654-298a4cee262b","How many miles do I have?","You currently have 18,450 SkyWave miles. You are at Premier tier.","-6.0","16:57:00"
"Skywave_Airlines_Agent","3b184498-3c60-4c3e-a3f2-70b4a42ac055","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-6.0","16:59:10","b1773f9d-d84d-4811-a47b-6ef195bc6c5c","How many miles do I have?","You currently have 18,450 SkyWave miles. You are at Premier tier.","-6.0","16:58:32"
"Skywave_Airlines_Agent","74e4ce99-5cc8-4a8c-acd6-182f101fb36b","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-6.0","12:19:16","a8d319af-8844-4da2-ad95-d931ffdeb7a6","Find flights from JFK to HND tomorrow","I found 4 flights for that route. The cheapest is SW1200 at 1pm for $1,280.","-6.0","12:18:00"
"Skywave_Airlines_Agent","74e4ce99-5cc8-4a8c-acd6-182f101fb36b","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-6.0","12:22:28","e9a2ac16-662d-4d22-a7c9-12462aac8556","I want to change my seat to a window seat","Sorry, I am unable to change your seat right now. Please try again later.","-6.0","12:19:37"
"Skywave_Airlines_Agent","8fc1fdc0-ced9-44eb-a2db-86314a8c4a25","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-5.0","11:38:14","76c24797-6955-4847-a75a-3f7f71becf00","I want to change my seat to a window seat","Sorry, I am unable to change your seat right now. Please try again later.","-5.0","11:36:00"
"Skywave_Airlines_Agent","f3952e15-3aeb-4de5-ac86-ae87595144be","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-9.0","18:09:54","b91a94c9-444e-4834-a3be-fadc795fafdc","Tell me a joke","I am a Skywave booking assistant. How can I help with your travel?","-9.0","18:09:00"
"Skywave_Airlines_Agent","1633a96e-c3cd-4625-a719-fdf2c0efdad6","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-6.0","12:17:11","74dd0022-c3d9-40be-a082-cf8ae98454be","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-6.0","12:13:00"
"Skywave_Airlines_Agent","07de51a2-1b06-4114-a251-c83d539d3a5c","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-12.0","18:37:20","0b5cea1e-521e-4f20-acc3-e6c491e86bb9","My first name is misspelled on my ticket","I have corrected the spelling on your ticket. Please review the updated itinerary.","-12.0","18:34:00"
"Skywave_Airlines_Agent","2ebfc0fa-a53c-4b83-a311-35ff708f7f2f","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-13.0","14:23:04","f62f0230-6a19-4dc7-a6d5-7c3f15bbf8c6","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-13.0","14:22:00"
"Skywave_Airlines_Agent","e2608da8-4441-4b45-ad04-63928f2bedd4","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-7.0","08:09:57","bcc6da36-9af1-4a67-ac6b-356b15f1eccc","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-7.0","08:09:00"
"Skywave_Airlines_Agent","b95c8774-8883-4c85-a8c1-914265d738de","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-9.0","18:25:17","4c93f258-1a09-4d47-a5c5-5b449585ccf7","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-9.0","18:22:00"
"Skywave_Airlines_Agent","b95c8774-8883-4c85-a8c1-914265d738de","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-9.0","18:30:40","da90f913-1fc2-4242-af83-8df4d24dd263","I lost my luggage in Munich last week, can you help?","I have created case 00012345 for your lost luggage. We will contact you within 24 hours.","-9.0","18:25:55"
"Skywave_Airlines_Agent","5c9d42ab-f6e7-48ab-a410-6e362de6b062","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-4.0","16:37:42","5e8a751f-f922-43ea-a4cb-351da68afa12","Whats the weather like in Tokyo?","I can only help with flight bookings and Skywave loyalty questions.","-4.0","16:33:00"
"Skywave_Airlines_Agent","95b08dd8-815b-41a9-aba7-d407161bc273","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-14.0","16:07:09","005fb9d5-1a91-428e-a55b-dbe2de846dce","My in-flight wifi did not work, I want a refund","I have logged your complaint as case 00012346. A refund will be processed.","-14.0","16:05:00"
"Skywave_Airlines_Agent","95b08dd8-815b-41a9-aba7-d407161bc273","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-14.0","16:09:16","f8eb2bdf-1a04-4a8d-a0d0-21967faad6e9","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-14.0","16:08:03"
"Skywave_Airlines_Agent","1cb9fb7e-4887-46cf-a3e3-22bcc9297266","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-6.0","12:43:38","9bba648f-dbe6-4d9c-abc2-b3753b394b63","I want to change my seat to a window seat","Sorry, I am unable to change your seat right now. Please try again later.","-6.0","12:43:00"
"Skywave_Airlines_Agent","1cb9fb7e-4887-46cf-a3e3-22bcc9297266","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-6.0","12:49:04","3040bed8-e960-4287-a39c-f22d1a78a439","I lost my luggage in Munich last week, can you help?","I have created case 00012345 for your lost luggage. We will contact you within 24 hours.","-6.0","12:44:22"
"Skywave_Airlines_Agent","5b07a274-3196-4bab-a1f3-297c4cbb8d0c","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-12.0","11:44:25","5290e61c-ac5f-44c2-ae55-4567527232c3","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-12.0","11:44:00"
"Skywave_Airlines_Agent","38cf3555-c286-4953-a77c-9783da42f349","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","17:38:08","8b678815-2932-4b38-a409-cbe0c352377f","Whats the weather like in Tokyo?","I can only help with flight bookings and Skywave loyalty questions.","-10.0","17:37:00"
"Skywave_Airlines_Agent","8970948f-d915-47c8-a1c8-cabb1a6c0301","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-8.0","11:48:05","ea6fb676-b71a-4737-a49e-618e20d990d4","My first name is misspelled on my ticket","I have corrected the spelling on your ticket. Please review the updated itinerary.","-8.0","11:47:00"
"Skywave_Airlines_Agent","b44bf475-0a54-426f-ac45-316a0fe6aaba","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-2.0","16:09:51","9fd4eeee-9967-4f71-a2a5-c675bff588c8","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-2.0","16:09:00"
"Skywave_Airlines_Agent","bf94994b-253c-4be2-a213-aeb15cc2b39d","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-4.0","13:27:07","38009f71-4f9e-46fa-a203-e3df55ed1132","Please correct my last name on booking ABC123","I have updated the passenger name on booking ABC123. A confirmation has been sent.","-4.0","13:26:00"
"Skywave_Airlines_Agent","71449a30-ca9c-4d5c-a845-37062c6c8f43","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-9.0","12:00:04","11232f46-5b22-4f66-a403-9d1a7eaef074","Show me my upcoming bookings","You have one upcoming booking — LH 1927 BER-MUC-SFO, confirmed.","-9.0","11:56:00"
"Skywave_Airlines_Agent","6cc73e8d-dd8d-4db8-aa9b-4d0a2158f640","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","16:11:17","0e25c7de-d6cb-4347-aebc-4dda5e326f10","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-10.0","16:10:00"
"Skywave_Airlines_Agent","a9e81d55-850c-410c-a42b-b9ed6833edf5","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-6.0","09:17:30","d99e25f5-7a45-4171-a0fc-ffc96590a15e","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-6.0","09:17:00"
"Skywave_Airlines_Agent","28bc583b-4ae6-404e-ada7-5b064ae900ea","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-5.0","09:07:22","ac8d5701-5a94-4a89-a4b5-cef4e2fe099a","I want to change my seat to a window seat","Sorry, I am unable to change your seat right now. Please try again later.","-5.0","09:07:00"
"Skywave_Airlines_Agent","28bc583b-4ae6-404e-ada7-5b064ae900ea","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-5.0","09:11:21","ceb0dcc8-ac34-4d83-a335-3c7146ffb50d","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-5.0","09:10:53"
"Skywave_Airlines_Agent","c2489a7a-d5fd-4061-a433-0ddef5d41cfc","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-9.0","14:16:06","bb09febb-aca8-4f61-ac0d-9b69e4412cd9","I lost my luggage in Munich last week, can you help?","I have created case 00012345 for your lost luggage. We will contact you within 24 hours.","-9.0","14:15:00"
"Skywave_Airlines_Agent","c2489a7a-d5fd-4061-a433-0ddef5d41cfc","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-9.0","14:20:46","2ee6c081-b628-4cd0-af4b-3626b5c27292","Please correct my last name on booking ABC123","I have updated the passenger name on booking ABC123. A confirmation has been sent.","-9.0","14:16:46"
"Skywave_Airlines_Agent","c2489a7a-d5fd-4061-a433-0ddef5d41cfc","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-9.0","14:26:42","34cfb06a-f723-4d52-a647-658a3ace64e8","Find flights from JFK to HND tomorrow","I found 4 flights for that route. The cheapest is SW1200 at 1pm for $1,280.","-9.0","14:22:20"
"Skywave_Airlines_Agent","c8d71c86-221f-4da5-ae06-222cf67c5014","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-1.0","11:26:32","515f8771-0fa4-4374-ac74-3395873ab2c8","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-1.0","11:26:00"
"Skywave_Airlines_Agent","2ee5e9d9-3dfb-4007-a02a-cf9262157223","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-9.0","09:01:04","f40c2ba8-a9fc-40de-a695-03e3faa7d966","Find flights from JFK to HND tomorrow","I found 4 flights for that route. The cheapest is SW1200 at 1pm for $1,280.","-9.0","09:00:00"
"Skywave_Airlines_Agent","59c48ab6-4711-420a-a5c3-4d205cea2e52","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-13.0","17:34:31","fd7dbf10-44d3-416a-af2b-6955cebf99a6","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-13.0","17:30:00"
"Skywave_Airlines_Agent","59c48ab6-4711-420a-a5c3-4d205cea2e52","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-13.0","17:37:37","cfeb54ff-c824-40fd-a74d-7825724a7db5","Please correct my last name on booking ABC123","I have updated the passenger name on booking ABC123. A confirmation has been sent.","-13.0","17:34:50"
"Skywave_Airlines_Agent","4f765e31-d7fd-47c6-aedd-5fc36a35e61e","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-10.0","08:40:26","b12a0fca-f4fa-4556-a407-7d6f59d6c4d0","I want to change my seat to a window seat","Sorry, I am unable to change your seat right now. Please try again later.","-10.0","08:38:00"
"Skywave_Airlines_Agent","7df4a9c6-e973-4dcc-a4bd-a4a083f29b94","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-1.0","18:29:01","cbfe432d-aada-4e5f-a830-2230eb58b6ea","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-1.0","18:28:00"
"Skywave_Airlines_Agent","7df4a9c6-e973-4dcc-a4bd-a4a083f29b94","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-1.0","18:30:13","f1a85527-ce64-426b-af74-82a1475ae7b1","My in-flight wifi did not work, I want a refund","I have logged your complaint as case 00012346. A refund will be processed.","-1.0","18:29:17"
"Skywave_Airlines_Agent","9dbddd8b-753e-4324-add9-6b289357b69d","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-11.0","13:52:35","d9510b2a-2fb9-4815-aeaf-11876f976e19","Cancel my booking ABC123","I have cancelled booking ABC123. A refund of $480 will be issued.","-11.0","13:48:00"
"Skywave_Airlines_Agent","9dbddd8b-753e-4324-add9-6b289357b69d","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-11.0","13:55:33","35dfce37-0fb3-4e70-a7d6-101cf3d5cfea","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-11.0","13:53:31"
"Skywave_Airlines_Agent","2166c201-af1d-49ee-aec3-679a308b0957","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-7.0","13:04:22","185592f6-dbf0-487b-a09c-674553c51d46","Find flights from JFK to HND tomorrow","I found 4 flights for that route. The cheapest is SW1200 at 1pm for $1,280.","-7.0","13:04:00"
"Skywave_Airlines_Agent","d1885aa7-ade7-4e9b-a7c9-8d0498dfb8b9","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-14.0","12:00:02","5abfba19-39cc-457e-a44e-8fc5b38c01cf","How many miles do I have?","You currently have 18,450 SkyWave miles. You are at Premier tier.","-14.0","11:59:00"
"Skywave_Airlines_Agent","d1885aa7-ade7-4e9b-a7c9-8d0498dfb8b9","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-14.0","12:07:15","b53018b9-a2be-44a5-a4a8-3ebd2f0f6f03","Can I move from 23B to an aisle seat?","I could not update your seat assignment. Please contact a service agent.","-14.0","12:03:45"
"Skywave_Airlines_Agent","d1885aa7-ade7-4e9b-a7c9-8d0498dfb8b9","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-14.0","12:08:18","3b4ee921-e409-4912-a722-b57eb7ea5339","Find flights from JFK to HND tomorrow","I found 4 flights for that route. The cheapest is SW1200 at 1pm for $1,280.","-14.0","12:07:54"
"Skywave_Airlines_Agent","236d8be4-4a32-40e9-a63c-32872f7c039d","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-11.0","08:51:07","78807803-b071-4fe3-abcd-0bcf6f29032f","How many miles do I have?","You currently have 18,450 SkyWave miles. You are at Premier tier.","-11.0","08:48:00"
"Skywave_Airlines_Agent","236d8be4-4a32-40e9-a63c-32872f7c039d","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-11.0","08:52:13","affef58f-88bc-4cc4-af8e-0fafc4d522d2","Tell me a joke","I am a Skywave booking assistant. How can I help with your travel?","-11.0","08:51:44"
"Skywave_Airlines_Agent","4735a937-8a14-4ac2-ac10-023a1661bfcd","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-14.0","13:10:03","b081e551-73b9-4d0a-a22e-687086067254","Please correct my last name on booking ABC123","I have updated the passenger name on booking ABC123. A confirmation has been sent.","-14.0","13:09:00"
"Skywave_Airlines_Agent","b2ebe055-4bfd-49bd-ae95-1b035c60b704","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-2.0","13:11:27","16379109-48b1-4d6a-a76d-4e395c68d72f","My in-flight wifi did not work, I want a refund","I have logged your complaint as case 00012346. A refund will be processed.","-2.0","13:11:00"
"Skywave_Airlines_Agent","b2ebe055-4bfd-49bd-ae95-1b035c60b704","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-2.0","13:13:11","82c1e293-6392-44f5-a3f6-0f15e423e23d","Show me my upcoming bookings","You have one upcoming booking — LH 1927 BER-MUC-SFO, confirmed.","-2.0","13:12:22"
"Skywave_Airlines_Agent","33124c95-93d5-4d74-a21c-14a341b07feb","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-4.0","08:58:32","03a91dce-ee74-4ba3-a23f-8e1f393f46eb","I want to change my seat to a window seat","Sorry, I am unable to change your seat right now. Please try again later.","-4.0","08:58:00"
"Skywave_Airlines_Agent","33124c95-93d5-4d74-a21c-14a341b07feb","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-4.0","09:00:10","d5b0b2e5-d8b2-42c1-aab2-c7739cdc89c5","What is my tier status?","You are Gold tier with 14,200 qualifying points this year.","-4.0","08:58:55"
"Skywave_Airlines_Agent","c083c4ec-50a4-444d-aed0-ab375cb8739d","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-14.0","15:32:20","c05af206-1333-4ebf-a23c-1bb265b48be6","I want to select seat 1A for my flight","I was unable to retrieve the seat map automatically and could not assign the seat.","-14.0","15:31:00"
"Skywave_Airlines_Agent","68600216-0e91-4aa4-ae01-4250e6e4d281","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-14.0","16:28:43","7accbd21-c382-43a1-a0ee-444117f528de","Whats the weather like in Tokyo?","I can only help with flight bookings and Skywave loyalty questions.","-14.0","16:25:00"
"Skywave_Airlines_Agent","1f227407-1c41-46e6-afb0-cfdf79b4b263","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","-13.0","15:43:46","3232d971-b786-4811-ac95-4de2a17cabe8","I lost my luggage in Munich last week, can you help?","I have created case 00012345 for your lost luggage. We will contact you within 24 hours.","-13.0","15:43:00"
